User,User_type,Download (Rx) bandwidth (bps)_1,Rx packet loss (percent)_1,Upload (Tx) bandwidth (bps)_1,Tx packet loss (percent)_1,RTT (ping) (ms)_1,Rx packet loss burst length (packets)_1,Tx packet loss burst length (packets)_1,Rx instant jitter (ms)_1,Tx instant jitter (ms)_1,Rx RFC3550 jitter (ms)_1,Tx RFC3550 jitter (ms)_1,Download (Rx) bandwidth (bps)_2,Rx packet loss (percent)_2,Upload (Tx) bandwidth (bps)_2,Tx packet loss (percent)_2,RTT (ping) (ms)_2,Rx packet loss burst length (packets)_2,Tx packet loss burst length (packets)_2,Rx instant jitter (ms)_2,Tx instant jitter (ms)_2,Rx RFC3550 jitter (ms)_2,Tx RFC3550 jitter (ms)_2,Download (Rx) bandwidth (bps)_3,Rx packet loss (percent)_3,Upload (Tx) bandwidth (bps)_3,Tx packet loss (percent)_3,RTT (ping) (ms)_3,Rx packet loss burst length (packets)_3,Tx packet loss burst length (packets)_3,Rx instant jitter (ms)_3,Tx instant jitter (ms)_3,Rx RFC3550 jitter (ms)_3,Tx RFC3550 jitter (ms)_3,network
1,2,4170984.5,2.3703291,687153.4,10.395808,132,1.0917115,1.3258466,21.804699,2.4047,6.5914655,0.76445526,3771111.8,4.565269,668721.56,4.362167,136,1.1316143,1.6784272,19.321299,2.9578,5.66115,0.94997144,3483106.8,4.039101,548463.2,8.556485,155,1.1475133,1.1666265,14.157499,11.0699,4.9418283,2.1790328,
1,2,4119965,2.9705112,668799.25,9.7805605,153,1.0917114,1.3667068,20.4284,2.7598,5.850514,0.9334884,3235047.5,5.228175,667062.9,2.87123,138,1.137563,1.486783,15.5953,2.0341,5.305952,3.1677089,3588285.8,4.0252714,464404.38,8.464272,158.5412,1.1861488,1.3941412,17.0634,159.0183,7.053459,10.613182,
1,2,4124838,3.5786185,623043.1,9.240547,136,1.0917115,1.4449643,19.8112,1.3449,5.7233124,1.6573644,2916608.5,6.32347,563750,2.7138615,112,1.148598,1.4767582,14.699599,2.527,5.962185,0.95382875,3721544,4.0015826,482977.75,9.030675,155.4677,1.3058052,1.2610737,62.045,5.0246,13.954225,1.2957867,
1,2,4266280,2.0613236,588425.9,9.469558,93,1.2130023,1.4724017,14.5961,3.6497998,4.8237286,1.5451684,2708845.2,9.478352,579161.9,5.5269523,96,1.3166869,1.4863526,15.121799,7.7408,5.937386,5.2310123,3563433.5,0.031948805,442477.22,10.652326,126,1,1.4150279,16.180199,3.6016,6.261258,1.1020952,
1,2,4260850,2.5305986,488592.06,8.259418,93,1.213002,1.405903,139.7215,2.2937999,13.776325,1.0774138,2610983.5,9.247715,542974.7,5.694732,96,3.3654149,1.6759976,12.2754,4.8595,5.2672048,2.4008527,3605863,3.5508342,455627.5,10.634789,126,1.1193557,1.2758136,22.087,3.5886,7.3794327,0.77339983,
1,2,4182901.5,3.1753938,518883.84,9.656289,154,1.2130018,1.4137361,17.486599,2.3820999,5.8832273,1.1057992,2706769,9.247717,522501.53,2.6846719,151.6284,3.3654163,1.3679333,104.971695,0.0887,12.331395,2.250027,3606822.8,3.6460361,509982.25,9.785669,132,1.144751,1.3417917,38.8555,1.933,7.046353,1.3951188,
1,2,4112089.8,3.906171,493315.5,10.191638,156,1.2130018,1.4717194,15.7246,2.0519,5.5854187,0.91991645,2716948.5,6.8392954,563961.9,2.6846719,151.6284,1.1788639,1.3679333,21.357199,0.0887,5.3741264,1.6785853,3549569.5,3.7760491,538760.5,8.741295,139,1.1762882,1.3181037,16.2987,2.2900999,6.230777,10.341013,
1,2,4139710.5,3.8516722,583780.56,11.668103,96,1.2439703,1.47172,19.3872,4.9575,5.40637,1.6341647,2491381.8,7.426816,555231.6,2.8011315,151.6284,1.1408522,1.3783069,11.281,8.2546,4.777629,1.4179305,3694998.8,4.167055,592571.3,8.338945,139,1.2003049,1.321231,37.9983,2.2900999,7.2289143,0.7286142,
1,2,4060309.8,4.230117,550081.4,12.505156,96,1.2804077,1.4519395,18.0686,3.1058,5.708638,1.6915678,2328797.5,8.763554,527575.7,3.2261298,151.6284,1.1447283,1.4226758,11.8751,1.9271,5.083266,1.4179305,3966443,4.205246,600398.75,8.182777,108,1.1752896,1.344664,19.0149,11.834499,5.7745414,3.5272393,3
1,2,3744239.2,4.5429707,559045.4,9.598799,127,1.2542353,1.3956258,34.9325,3.1058,8.347775,1.7335082,2131723.2,11.027715,542100.3,3.7293525,111,1.1587107,1.4226761,10.9285,5.6548,4.630607,2.217298,4029215.8,3.9920225,543246.6,8.764899,108,1.2339137,1.4631356,118.7723,35.9368,13.580148,8.720836,
1,2,3500368.5,5.3453054,534563.25,10.227856,127,1.2679079,1.4032323,14.505899,1.9024999,5.134458,1.7142369,1970203.9,9.5295925,535360.4,3.8468297,111,1.1640589,1.4272683,32.3724,6.66,5.4827785,1.9897312,4013514,2.252691,564899.9,9.3002615,129,1.0321026,1.5167971,35.321697,24.9954,6.5142527,6.861919,
1,2,3464286.2,5.399255,562056.5,9.696043,88,1.2674202,1.4054617,15.7088995,3.5934,5.873209,1.1880403,1825552.8,11.70412,533633.6,4.30827,171,1.2417694,1.3812187,7.1909,18.5339,3.1628141,3.6311822,4124179,2.7456985,653207.4,8.128561,121,1.0321032,1.4708877,31.5472,7.6094,6.0737944,1.9910136,
1,2,3469990.2,5.597123,483686.75,9.490153,88,1.0001763,1.4580488,14.7765,6.6647997,5.2648225,1.7580793,1947247.8,12.159335,549427.56,5.664282,158,1.2985669,1.3962907,8.488999,3.0605998,3.4311817,0.88147706,3906400.2,3.3443,591795.9,9.464786,121,1.0321031,1.4708874,32.0093,2.9903,5.7051544,1.0870509,
1,2,3463653.2,4.7343183,477471,10.457412,162,1.0002574,1.5206997,12.4668,2.9810998,4.3521404,1.0981321,1949534.5,9.828807,538512.56,6.4334946,158,1.2596928,1.3962895,11.3793,3.5962,4.017278,0.92423904,3677572.2,3.3059697,616748.1,8.865134,148,1.0409521,1.4164802,28.589499,43.2682,5.9125347,9.799914,
1,2,3817553,5.8458824,533130.4,10.397228,104,1.000257,1.4930964,12.2155,2.0623,5.466845,1.6683404,1955060.8,11.159619,655873.1,7.4987097,181,1.2894881,1.4697944,8.7449,4.0562,3.0138717,1.203531,3675484.2,3.102864,724854.56,8.004493,145,1.0534168,1.311345,14.9386,72.5344,5.320708,10.64508,
1,2,4216054,4.205994,509086.34,10.84491,104,1.4613076,1.5767646,18.1381,3.6583998,6.6009088,1.3415798,1983271.6,9.769583,676515.75,8.931611,169.5228,1.2007362,1.4834512,9.2828,3.1371,3.8293507,1.2536083,3672202.2,3.7537396,672147,8.610829,139,1.053417,1.3339249,20.3823,2.0909,5.8654203,1.3987057,
1,2,4232242.5,3.5006895,564190.4,10.496489,136,1.2409675,1.5734247,22.8505,1.6541,5.7739763,1.3874147,2044150,8.391391,620797.75,9.369895,169.5228,1.2610819,1.5000254,12.7442,1.6561999,4.901417,0.7283157,3730999,3.6184847,615687.75,9.84734,139,1.1658314,1.3458025,15.942699,9.629,6.504552,2.507179,
1,2,4088351.5,3.1796474,501473.34,11.859487,136,1.2336743,1.6195103,22.9846,4.4273,7.9327326,1.5450203,2030770.1,8.616925,621044,9.669497,169.5228,1.2383282,1.6229483,11.6832,1.8262999,4.1647825,1.4195572,3827125.2,3.4662995,641151.2,10.005694,143.7705,1.1302037,1.3720415,28.570099,5.8757,7.073167,1.5926266,
1,2,4263465.5,3.1873639,596204.6,8.624739,123,1.3002194,1.5145979,19.8785,5.8571997,6.5226946,2.3021007,2210595,3.3500764,587854.9,9.669497,169.5228,2.0836859,1.6229483,14.3487,1.8262999,5.204309,0.95270395,4008346.5,3.742369,693980.5,8.957495,142.0141,1.1488792,1.343606,14.756599,41.711998,6.536997,7.3987474,3
1,2,4140145,2.7504497,538440.3,10.313754,123,1.1940316,1.579394,82.3912,1.3249999,12.981766,0.9522948,2640088.5,3.350075,449884.62,9.669497,169.5228,2.083686,1.6229483,12.512,9.6243,4.4186616,1.9997859,3982495,3.4975295,667532.4,8.635169,152,1.1232733,1.3837373,17.8198,2.5647,5.5491962,1.5836157,
1,2,4082516.5,2.158334,588649.8,11.216931,147,1.002337,1.4215202,14.180599,1.8971,5.8490567,1.0126309,3247795.5,3.350077,437620.38,9.669497,169.5228,2.0836868,1.6229483,11.7106,1.8738999,4.7192063,0.8795014,3896605.2,3.4812992,745946.25,8.648918,152,1.1212896,1.4453439,16.5434,2.8411999,5.5823693,1.2812086,
1,2,4228623.5,2.598289,525889.6,11.543413,133.6248,1.0023366,1.4539766,19.2157,1.6521,6.302157,0.725267,3860942.5,3.3500764,491122.5,9.669497,169.5228,2.0836873,1.6229483,9.4897995,2.6914,5.9036922,0.7152214,3713899.5,3.8031797,714497.56,9.0662365,143.6627,1.1383314,1.4985205,20.1209,3.9933,5.6834574,1.1590239,
1,2,4317170.5,3.1263735,529205.9,10.579725,133.6248,1.0023359,1.4280825,19.7586,4.3487997,6.517015,1.322928,4369843,2.0531003,549812.5,7.709226,73,1.015199,1.6582731,24.5541,2.6914,5.7854147,0.7152214,3873246.8,4.194159,802025.75,7.1179757,143.6627,1.1565843,1.3859783,19.8825,32.9873,5.263441,7.6389313,
1,2,4240473.5,3.3883836,528864.44,11.28674,131,1.1122172,1.4808012,16.043999,2.9031,6.7264614,0.9120754,4464314.5,1.8282249,615885.25,7.709226,73,1.0208505,1.6582731,19.2081,37.1627,8.8990965,7.1912107,3891788,4.066338,759686.25,6.8100176,108,1.2331377,1.3467853,28.642199,112.089096,10.789047,12.3818865,
1,2,4294808,3.6706746,503215.9,11.807184,131,1.1284821,1.4623016,19.2249,1.7429999,6.293392,0.61402154,4554269,2.1988063,593800.25,7.709226,130,1.020851,1.6582731,135.2431,5.3101,13.606381,1.487968,3999829.5,3.8025808,699312.25,6.954792,108,1.1755095,1.4186354,112.843094,3.9006999,13.502045,1.3004102,
1,2,4318701.5,3.3584728,469308.94,11.807184,138,1.2568065,1.4623016,18.182499,2.1908,6.6568046,0.87408113,4553264,2.284648,622975.5,8.1910305,130,1.0252242,1.5680871,18.0571,10.2542,5.0274434,2.6099231,4120170.5,4.6093273,655447.4,6.6333203,100.3469,1.1755095,1.3423309,23.4,9.787499,5.851052,1.8710226,
1,2,4273182.5,3.900097,578258.25,12.133887,143,1.2777421,1.5103157,14.901199,3.0084,5.4542627,0.8775958,4546833,2.347508,626257.75,7.5210304,164,1.0301517,1.5356029,17.9405,1.0124,6.1210895,0.74898535,4051707,3.829797,711783.75,6.732584,83,1.173532,1.3264627,19.536299,17.5693,5.641715,3.5830941,
1,2,4230027,4.579416,895805.56,10.35394,138,1.2962657,1.4029541,18.0346,3.5621,6.428456,1.0585756,4515927.5,2.212546,606388.44,6.9424086,152,1.0396097,1.6105382,22.6988,7.9075,5.6472235,1.9617035,3940287.5,3.9508097,631313.3,6.5056214,69,1.2100395,1.4061905,13.5131,5.5031,5.6020355,6.2344756,
1,2,4107201.5,4.6646757,817637.1,9.964195,138,1.2133608,1.3626862,18.4221,2.9438,6.4216943,1.0143576,4878509,1.7840829,573281.75,7.8981934,152,1.0611396,1.6105386,14.7645,1.0711,5.3692837,1.4601357,3728483.8,4.2281013,601198.5,7.453642,69,1.159002,1.4365519,66.6309,2.9796999,12.935728,1.2866225,3
1,2,4048964.5,2.9364011,901665.4,7.542238,146,1.0103668,1.0103163,15.982699,1.7134999,7.4074917,1.0010822,4819026.5,1.9502561,572959.9,7.8088827,119,1.0689657,1.5550265,15.790099,17.7603,6.756024,3.4635143,3694619,4.5174975,626410.9,7.4965215,138,1.1887343,1.4586447,18.2438,2.6190999,5.3221946,1.2763774,
1,2,4037852.8,3.6131375,949118.3,5.4381776,146,1.0103667,1.3048311,20.9867,3.2136998,7.3447328,1.149744,4844623,1.7426617,546935.75,8.067439,119,1.009059,1.5834907,23.6514,4.0004997,6.098239,1.4386231,3711505.2,4.872711,631050.3,7.6251993,108,1.2223068,1.6041291,14.6763,2.3854,6.0248055,1.7290335,
1,2,3954979.5,4.447945,901080.5,4.8496766,103,1.0103662,1.3340667,18.6756,99.4469,7.7913895,8.142553,4876142,2.1703064,652912.25,8.590094,130,1.0090584,1.5654018,15.1137,18.4321,5.1358905,3.203437,3798240.8,5.0933256,604200.6,7.4486628,108,1.4382994,1.6741498,23.6181,8.572,6.7979865,11.535366,
1,2,3799290.8,4.842526,556625.9,5.384886,103,1.2188795,1.1932459,128.0723,3.362,14.046784,0.94104517,4681191,2.5696182,596365.5,9.070997,146,1.8846678,1.5751514,13.2987995,1.2444999,5.1928763,1.2162209,3776198.5,4.775659,562141.06,9.038915,140.8186,1.062501,1.761692,15.5301,45.845898,5.888369,8.989636,
1,2,3819178,4.0518665,581669.75,5.867745,166,1.1772783,1.2019379,13.8769,3.6171,5.345566,0.97945046,4341944,2.4392471,620165.06,9.956436,136,1.0121667,1.634175,14.622,4.9526,4.7343125,1.5283749,3951273,5.049026,620978.75,8.668635,140.8186,1.2522181,1.6511533,22.6681,75.492096,6.366807,10.501357,
1,2,3794418,4.3054695,585274.4,5.953512,148,1.2100543,1.2731379,13.1037,3.1001,4.530286,1.165309,4189955.5,2.967883,646874.6,9.651169,136,1.0121666,1.6160526,16.0542,2.5846,5.0573697,1.3000933,3990594,5.052354,731919.6,7.594505,115,1.174971,1.4366999,13.5533,72.3361,8.319177,16.277138,
1,2,3503108,5.2994137,502238.75,7.726705,148,1.2100539,1.273137,18.297499,2.7898998,5.727914,1.0252023,4171866.5,3.1624124,668586.8,10.698814,152,1.1555623,1.5425048,15.566299,13.9717,5.0237737,2.784711,3912290.2,4.804794,754618.4,6.598262,115,1.245252,1.3936749,120.613495,50.715298,13.172254,12.006435,
1,2,3175814.8,5.1640906,470317.88,8.22185,155,1.3751498,1.3029933,24.4511,3.2926998,5.976075,0.944324,4207380,3.8255646,586060.3,11.196253,137.0929,1.8847142,1.6303498,14.3505,4.4103,4.6941576,0.91489625,3802507.2,4.7454147,733785.5,5.87095,124,1.2392234,1.3090805,25.5653,20.2152,5.724525,3.597868,
1,2,3274566.2,5.3206778,459838.5,10.400419,137,1.253173,1.2940603,12.4585,3.095,4.557723,0.95575285,3973693,3.5657377,618630.8,10.050843,164,1.2189344,1.711075,16.1485,6.5586,5.2623405,1.9328716,3832799.8,4.4185934,702367,7.257912,143,1.2539176,1.3351772,15.3686,2.1798,5.325955,0.68528414,
1,2,3265546.8,6.1107802,511574.4,9.8462105,137,1.0325305,1.299146,17.660799,1.5861,5.5098543,0.77332,4253248,2.666952,621629,10.672354,156,1.0303423,1.6957843,22.198599,6.1207,5.884061,1.5953213,3782753.5,4.2375727,707052.44,6.4253674,100,1.1753136,1.2694961,15.034599,2.223,5.8020673,0.73931813,3
1,2,2972924,7.1592875,431099.2,10.1625595,171,1.2964033,1.4170896,11.406799,1.7393,4.1914845,1.018523,4511551.5,3.2943811,589650.1,11.438465,103,1.0303423,1.738061,12.457999,13.1874,5.0862527,4.281625,3809439.8,4.7854624,632634.8,6.3693776,100,1.3395889,1.3097728,40.723,4.1066,6.987176,0.98984843,
1,2,3023303.5,4.149218,455838.8,10.047917,142,1.0713776,1.4219857,11.7786,2.4226,4.2887187,0.92843246,4564690.5,4.036914,612322.75,10.412023,103,1.030342,1.4814385,149.03389,3.1522,12.231361,1.5761864,3855566.5,4.588139,624640.9,7.165143,129,1.1726514,1.3221202,25.7136,2.1083999,6.026085,1.341531,
1,2,3407627.8,5.117906,505345.8,11.054484,99,1.0713772,1.3451737,10.8784,1.0285,5.3112884,1.0512607,4381709,4.9006534,641361,10.308949,137,1.0303415,1.4437417,10.9514,2.8458998,4.9015718,0.8029681,3978008.5,4.9170127,620124.1,7.916531,147,1.1369221,1.4045259,20.5934,7.0666,6.0387735,1.341531,
1,2,3468748,5.5584755,533378.1,9.780346,99,1.2819852,1.3555866,14.0702,2.6332,5.6318784,0.8675031,4872476.5,2.453712,667439.3,10.707966,137,1.1285777,1.561806,21.0338,1.9469,5.624165,1.2339363,4069343.2,5.314985,703600,7.2358994,146.0053,1.1578789,1.428886,17.461,7.8574996,5.2588525,2.4935808,
1,2,3485576,6.503438,454798.3,10.358171,108.7004,1.2963818,1.3473468,14.875899,4.2702,4.36926,1.2274745,4763633.5,2.2868562,615041.6,10.913253,145,1.1744136,1.6064974,16.8055,9.4766,5.901681,2.5075538,4101439.2,3.7996974,677858.94,6.4028344,146.0053,1.167034,1.4288083,146.50009,203.4113,14.40327,20.875885,
1,2,3818777.8,4.265234,696268.75,9.489756,162,1.1687487,1.3109866,13.6398,1.1546,5.7547674,0.8894775,4688238,2.6030922,617267.44,10.954035,123,1.1910952,1.4940859,17.262499,4.4906,5.2220325,1.3068761,4022563.8,4.7629113,730326.25,6.296783,117.0195,1.1670332,1.3713402,13.318399,17.2355,5.078597,4.5062513,
1,2,4154215.5,4.3992205,855959.94,10.053626,134,1.1954248,1.3493662,17.9608,2.3114,5.4163947,0.82813895,4618274.5,2.6967149,612328.1,10.615986,119,1.2341974,1.5284334,13.495399,4.8135,5.8242397,1.4094738,4053664,4.498786,708951.9,6.2312036,117.0195,1.220448,1.3875214,16.6717,1.4395,4.9658403,0.47680008,
1,2,3919839.2,4.4186397,910835.5,9.110623,134,1.175774,1.3977005,27.0938,1.1789,6.241069,0.85694116,4739414,2.299982,614115.2,11.165365,119,1.1981933,1.5536103,13.8856,3.6055999,5.618138,1.7029186,4018208,4.602053,844533.8,6.3524036,117.0195,1.2042394,1.4464288,18.5168,2.4610999,5.835084,1.5051188,
1,2,3886940.5,4.117851,958034.5,10.630325,142,1.1705267,1.403402,16.8034,1.1789,5.9302626,0.85761756,4683981,2.4199336,612104.4,10.425131,138,1.1801306,1.7419534,17.2143,8.8988,5.8916326,2.6306624,3930148.2,4.353722,814360.8,6.389642,117.0195,1.22666,1.3966836,20.6988,2.9671,4.6856513,1.117843,
1,2,3939758.2,4.0192847,1083741.9,11.3324175,124,1.3532771,1.4088855,24.293098,4.4241,6.3232856,2.8139825,4783858.5,2.7220917,664098.6,9.726084,112,1.1999087,1.6299175,14.266299,2.0886,5.7280293,0.7746707,3746762,4.336254,815367.4,6.5079727,117.0195,1.1631535,1.3864866,12.8195,2.7377,5.486123,1.2353368,2
1,2,3990789.2,4.088947,1000609.5,10.10131,124,1.2001325,1.4385407,104.1361,2.5702,13.494379,0.8700681,4846192.5,2.616949,665195,10.39355,112,1.1401664,1.7061834,14.709,2.5363,5.3162746,1.2070303,3775066.8,4.3722024,680785,7.710761,117.0195,1.2059335,1.3780253,20.793999,2.3395,6.290302,1.2474804,
1,2,3959273.8,3.997283,982271.5,9.996171,151,1.2530426,1.399485,15.830999,3.3507,6.1954536,1.2259831,4636759.5,2.553872,641240.5,11.336368,135,1.1833771,1.7637296,18.0431,4.9728,5.6570444,1.6150792,3926471.2,4.3840027,679378,8.1239605,130,1.1819915,1.3906499,27.9704,2.2282999,5.619933,0.74790156,
1,2,4143048.2,3.4065936,1005763.75,10.807489,151,1.1623285,1.4284174,18.7103,3.9280999,6.260801,1.3129346,4323949,2.5325754,633692.9,10.785167,135,1.1864473,1.6871337,18.288399,15.6023,6.304185,4.61544,3902724,4.0001826,547245.7,7.877187,155,1.2602879,1.388709,12.950299,2.6574,5.250278,1.0753716,
1,2,4117505.2,3.712507,1028634.06,9.968849,111,1.1862463,1.1433846,19.3258,2.3739998,6.1583323,1.0289865,4226098.5,2.6111755,612174.25,10.97606,58,1.2261264,1.6868943,15.3322,3.7175,5.130567,1.9508303,3975453,3.9240856,570668.75,9.100302,154,1.2390682,1.4220722,18.7894,27.2128,5.252475,6.4206076,
1,2,4189299,3.9656363,1083124.4,9.222599,111,1.3249578,1.1878377,14.3396,1.8807,5.312601,1.085243,4059270.5,2.9565077,615793,9.661564,58,1.2501303,1.429489,141.6671,33.8537,13.019397,4.3496976,3816462.8,4.3426356,575246.1,7.966717,137,1.2726634,1.3692346,14.5672,2.056,4.8750086,1.0510993,
1,2,4358774,3.4884408,1205462.5,11.509895,124,1.2719411,1.5259236,18.7608,2.5769,4.9886045,1.2711407,3844016.5,3.198066,615161,10.400593,139.5933,1.2938421,1.4791098,15.786099,3.774,4.2493415,1.4136816,3819499.2,4.442747,599207.9,9.099637,132,1.3002145,1.4096856,16.5143,2.2128,5.3737354,1.2658643,
1,2,4251224,3.8525596,1315765.9,8.036145,124,1.3129277,1.0002687,18.5327,3.1087,6.453807,1.4968929,4043988.2,3.0498433,666901.1,10.744625,139.5933,1.4143817,1.5742328,18.3884,9.7698,4.9693866,2.086379,3644247.5,4.6360946,569054.75,9.269195,132,1.2456236,1.3453982,35.897,2.4059,6.695215,1.2173251,
1,2,4180570.5,4.2427454,1235338.5,10.663535,113,1.3594184,1.000269,14.6705,1.4276999,6.30468,1.135435,3911813.8,3.5201602,587879,10.414268,139.5933,1.451223,1.4794731,15.536699,2.2770998,4.506442,0.8273582,3676331.8,5.0597353,616022.6,10.342249,132,1.2868153,1.3687238,18.240099,2.4059,5.6237445,2.214075,
1,2,4300956,4.5415835,1187095,9.853818,113,1.2516813,1.0003325,18.0138,1.8719,7.4177227,0.9283423,3875314,4.0696635,558121.6,11.308626,139.5933,1.4934385,1.4428755,21.844398,3.1306999,5.801963,0.9174453,3619565.8,4.590078,559292.5,10.254989,120,1.2503965,1.3958416,24.1377,171.1416,10.070548,16.866781,
1,2,4183615.5,4.764051,1189833.9,9.912349,121,1.4289004,1.5039622,18.3723,3.9285,6.168599,1.1008117,3815596,4.289706,567835.8,9.169867,133.7924,1.3339921,1.4807174,18.6537,2.2635999,5.7521553,0.6939857,3828578.8,4.022983,599178.75,8.321021,120,1.225672,1.3623935,139.56439,19.1561,13.085967,3.7835352,2
1,2,4009804,4.437538,1040512.1,9.5434475,157.315,1.4033554,1.4533917,17.8282,3.4032998,5.7042093,1.2869084,3558675.8,5.139822,590328.3,9.670547,134,1.3529003,1.6858202,10.2174,5.5299997,4.3329244,1.332478,3808929.8,4.3602157,646908.8,8.962574,125,1.2711145,1.4001181,20.6929,4.9923997,5.6833897,1.7233156,
1,2,4289952,4.330108,1067354.8,8.737606,127,1.3538733,1.4994793,19.3597,2.3456,5.5987973,0.9251474,3097387.5,5.3490973,558865.2,10.322123,134,1.4367986,1.3780618,13.929899,1.6427,5.5384216,1.1847435,3791129.2,4.6077414,771107.5,11.077121,125,1.324818,1.4530071,14.2196,6.138,5.305541,1.2990243,
1,2,4205166.5,4.006766,1109767.2,9.67288,116,1.3273449,1.5183817,14.780999,2.3522,6.3796744,0.9028784,2972863.5,4.335389,635444.5,10.616559,60,1.2720932,1.6727645,15.033799,3.9787,6.1816273,2.7579308,3694775.5,4.399498,689766.7,11.440598,144.8619,1.2315543,1.4353,14.6873,5.6393,5.4639983,1.2990243,
1,2,4191125.8,3.9186814,1154275,10.673183,105,1.4430765,1.5522271,16.6942,2.7368,6.472576,0.97507036,2772115,3.9231484,603098.1,9.410641,60,1.1475928,1.3098891,29.845299,1.489,6.2374787,1.374946,3755115.8,4.42919,717178.9,11.771776,113,1.196984,1.5299846,14.7904,7.5519,4.9987226,2.1012754,
1,2,4156035.8,4.0467653,1111804.2,6.7581773,105,1.5694495,1.0017662,18.9333,2.5995,6.6858935,0.9877655,2756065,5.1231427,587335,9.021042,164,1.1531191,1.3318951,11.8195,11.4976,5.454799,2.5766783,3663644.2,4.7310553,697918.4,10.981878,113,1.2327164,1.4844463,18.4536,7.1875,5.998324,1.6199559,
1,2,4069594.5,4.225124,1085881.1,6.7581773,121,1.6511008,1.0017662,18.8575,2.312,6.3959208,0.9877655,3016260.2,6.9890833,517059.84,11.649734,165,1.236868,1.5915928,10.604099,73.017296,6.581516,7.9823465,3663144.8,4.3654604,592190,10.452185,151,1.2443905,1.5699074,13.582,4.3791,5.214205,1.0575408,
1,2,3799380.8,4.2092133,1229230,8.280948,142,1.5333,1.6186842,21.966599,3.2566998,6.0964274,0.9566473,3118550.5,6.786875,580684.56,7.6638446,166,1.1389629,1.634249,59.5897,9.655399,11.081502,3.246272,3754202.8,4.444859,540770.7,11.426512,151,1.3110162,1.7362136,14.1005,5.3988,4.859842,2.0392015,
1,2,3664131.2,3.7781863,1101945.8,7.4266353,151,1.9009869,1.5781063,20.1714,2.7452,6.4243298,0.9160435,3144921.5,4.7925897,586220.5,7.6638446,142,1.0418563,1.634249,18.3377,5.0195,4.7080474,1.8615222,3791191.5,4.11142,612876,11.426512,152,1.1390207,1.7362136,15.462899,83.8853,5.2277417,9.102651,
1,2,3016643.8,3.8771722,1046484.3,8.8966,91,1.212236,1.6904068,17.3611,2.7085,6.618311,2.2192507,3099901.8,4.202795,552440.9,7.6638446,46,1.0566643,1.634249,15.5426,5.6819,5.99285,0.99939126,3848536,3.9259796,592303.25,11.773571,150,1.1860203,1.7687693,19.9918,4.8333,5.5811906,1.2853373,
1,2,2610121.8,4.4011908,1019424.8,7.8554897,91,2.2417684,1.6232911,94.57,5.7302,13.943348,1.3399377,3138873.2,4.1650414,588057,7.6638446,46,1.0665826,1.634249,31.7486,3.2257,6.3483067,2.2681885,3836791.8,3.8441856,619668.6,11.302566,150,1.2418866,1.7615829,18.5803,7.5530996,5.6330414,1.8390824,2
1,2,2483154,4.9807444,985117.25,7.1436987,117,2.9023297,1.814758,17.9086,0.95769995,6.302827,1.7730067,3455730,4.814686,648937.5,7.6638446,150.9594,1.0665822,1.634249,10.286799,5.0599,4.7004733,1.6841398,3819178.2,3.8548286,668605.75,11.404841,161.1577,1.2219989,2.084151,14.6714,22.700499,5.3625436,9.084897,
1,2,2535893.8,6.193529,835247.1,5.340819,137,2.9023314,1.4188886,127.722,506.6389,19.185621,49.116554,3818655.5,5.533223,594855,7.528406,146,1.0665826,1.4902879,10.7283,4.7025,4.4027114,1.5923628,3891584.8,3.9342468,782809.06,10.087482,159,1.1679758,1.9324076,15.9612,59.501698,5.830248,12.294666,
1,2,2939282,7.233384,900919.7,7.1841903,248,3.096253,1.4188886,245.51259,331.09918,31.889826,32.774456,4212535.5,4.9206376,695408.8,7.913954,146,1.1981294,1.5416628,15.8854,6.1554,4.931335,1.809154,3711776,4.343645,868878.25,9.793399,149,1.1895803,1.8721579,12.1959,9.4221,5.2888193,1.9332367,
1,2,3472813.8,6.8585315,908568.6,8.220519,155.365,2.6171026,1.4365052,425.34128,22.7018,36.868248,4.8435497,4599544,3.6546044,756518.94,8.754126,150.9594,1.0836525,1.5673461,13.3907995,2.8205,5.486805,1.0050783,3817746.5,4.3528886,968276.7,11.701174,98,1.1988226,1.9394414,22.1306,6.3826,6.57639,7.764653,
1,2,3827261.8,3.2205627,984613.25,10.324306,138,1.3176591,1.4657403,20.514399,2.2307,6.0034156,1.1254624,4813771,2.446084,756852.5,8.202527,150.9594,1.3213425,1.4986905,18.577099,5.3403997,5.6724463,1.2785397,3940073.8,4.460511,1105354.5,12.942067,98,1.1770303,1.9711679,136.5983,2.293,12.997122,0.7096795,
1,2,4161348,2.9820404,961918.56,9.232679,138,1.284382,1.3767079,17.273699,3.6994,5.700624,1.216244,4716304,2.7154832,725666.7,8.202527,150.9594,1.9106561,1.4986905,14.5751,2.6485,4.7976,1.0740649,3987605.8,5.0593543,1210193,16.106247,126,1.1956128,2.037205,29.8338,4.1984997,5.5726247,1.3171878,
1,2,4127967.2,3.4480116,934683.5,10.263285,107,1.3079891,1.3149067,18.4153,4.1728,5.4366913,1.0867357,4899980,2.4260747,728871.6,8.202527,136,1.1968123,1.4986905,11.149,4.6479,4.3478065,1.4737439,4004421,3.9252732,1222829.1,19.39629,149,1.2201065,2.185261,24.1798,24.2418,6.005475,3.4687037,
